tweet_id,Breed,Confidence,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count
679132435750195208,Scottish_deerhound,0.1946099999999999,2015-12-22 02:52:45+00:00,Twitter for iPhone,10.0,10.0,Louis,,1314,3253
679148763231985668,Italian_greyhound,0.302685,2015-12-22 03:57:37+00:00,Twitter for iPhone,8.0,10.0,None,,1163,3028
679158373988876288,pug,0.272205,2015-12-22 04:35:49+00:00,Twitter for iPhone,11.0,10.0,Rubio,,9193,23568
679462823135686656,toy_poodle,0.62178,2015-12-23 00:45:35+00:00,Twitter for iPhone,11.0,10.0,Hurley,,21324,34856
679475951516934144,Maltese_dog,0.145742,2015-12-23 01:37:45+00:00,Twitter for iPhone,9.0,10.0,Evy,,728,2304
679511351870550016,Chihuahua,0.761972,2015-12-23 03:58:25+00:00,Twitter for iPhone,7.0,10.0,William,,1461,3711
679530280114372609,dalmatian,0.750256,,,,,,,2347,5208
679722016581222400,boxer,0.459604,2015-12-23 17:55:32+00:00,Twitter for iPhone,8.0,10.0,Mike,,539,1817
679729593985699840,West_Highland_white_terrier,0.0935148,2015-12-23 18:25:38+00:00,Twitter for iPhone,8.0,10.0,Hunter,,937,2367
679736210798047232,French_bulldog,0.319139,2015-12-23 18:51:56+00:00,Twitter for iPhone,9.0,10.0,None,,918,2311
679777920601223168,bloodhound,0.5288189999999999,2015-12-23 21:37:40+00:00,Twitter for iPhone,10.0,10.0,Rinna,pupper,1281,3390
679828447187857408,Chihuahua,0.346545,2015-12-24 00:58:27+00:00,Twitter for iPhone,13.0,10.0,None,pupper,15839,39726
679844490799091713,Airedale,0.903832,2015-12-24 02:02:12+00:00,Twitter for iPhone,10.0,10.0,Willie,,887,2593
679854723806179328,chow,0.00230739,2015-12-24 02:42:51+00:00,Twitter for iPhone,7.0,10.0,Bruce,,1402,3143
679862121895714818,EntleBucher,0.5232060000000001,2015-12-24 03:12:15+00:00,Twitter for iPhone,11.0,10.0,None,,706,2678
680055455951884288,Samoyed,0.995466,2015-12-24 16:00:30+00:00,TweetDeck,10.0,10.0,Sammy,,8067,18278
680070545539371008,Shih-Tzu,0.1218109999999999,2015-12-24 17:00:27+00:00,TweetDeck,9.0,10.0,Emmie,,994,2818
680100725817409536,golden_retriever,0.6989609999999999,2015-12-24 19:00:23+00:00,TweetDeck,11.0,10.0,None,pupper,1554,3891
680115823365742593,pug,0.999365,2015-12-24 20:00:22+00:00,Twitter for iPhone,9.0,10.0,Ozzy,,1028,2972
680130881361686529,Maltese_dog,0.199121,2015-12-24 21:00:12+00:00,Twitter for iPhone,10.0,10.0,Reggie,,1078,2519
680145970311643136,miniature_poodle,0.457117,2015-12-24 22:00:10+00:00,Twitter for iPhone,10.0,10.0,Kawhi,pupper,1972,3955
680161097740095489,bluetick,0.268681,2015-12-24 23:00:17+00:00,Twitter for iPhone,12.0,10.0,Goliath,,828,2538
680191257256136705,Brittany_spaniel,0.7332529999999999,2015-12-25 01:00:07+00:00,Twitter for iPhone,11.0,10.0,None,pupper,577,2356
680473011644985345,Lakeland_terrier,0.796694,2015-12-25 19:39:43+00:00,Twitter for iPhone,10.0,10.0,Hector,pupper,844,2778
680494726643068929,kuvasz,0.438627,2015-12-25 21:06:00+00:00,Twitter for iPhone,11.0,10.0,None,,542,1879
680497766108381184,Chihuahua,0.538354,2015-12-25 21:18:05+00:00,Twitter for iPhone,12.0,10.0,Percy,,2162,4639
680609293079592961,French_bulldog,0.700764,2015-12-26 04:41:15+00:00,Twitter for iPhone,9.0,10.0,Brody,,816,2906
680801747103793152,pug,0.99672,2015-12-26 17:25:59+00:00,Twitter for iPhone,10.0,10.0,None,,925,2600
680836378243002368,Pembroke,0.427781,2015-12-26 19:43:36+00:00,Twitter for iPhone,12.0,10.0,Ellie,pupper,1513,3766
680889648562991104,Shetland_sheepdog,0.876337,2015-12-26 23:15:17+00:00,Twitter for iPhone,9.0,10.0,Cheesy,,418,1945
680913438424612864,Pomeranian,0.615678,2015-12-27 00:49:49+00:00,Twitter for iPhone,11.0,10.0,Griswold,,705,2609
680934982542561280,Labrador_retriever,0.7843979999999999,2015-12-27 02:15:25+00:00,Twitter for iPhone,10.0,10.0,Sadie,,497,2285
680940246314430465,soft-coated_wheaten_terrier,0.289598,2015-12-27 02:36:20+00:00,Twitter for iPhone,4.0,10.0,Alice,,1225,3544
680959110691590145,pug,0.0443565,2015-12-27 03:51:18+00:00,Twitter for iPhone,9.0,10.0,Ozzie,,2243,4986
680970795137544192,pug,0.713102,2015-12-27 04:37:44+00:00,Twitter for iPhone,9.0,10.0,None,,749,2665
681193455364796417,Pomeranian,0.992619,2015-12-27 19:22:30+00:00,Twitter for iPhone,11.0,10.0,Aspen,,1691,4077
681231109724700672,Irish_setter,0.406047,2015-12-27 21:52:07+00:00,Twitter for iPhone,11.0,10.0,None,pupper,540,2629
681261549936340994,Tibetan_terrier,0.382101,2015-12-27 23:53:05+00:00,Twitter for iPhone,9.0,10.0,Panda,,308,1597
681281657291280384,Saint_Bernard,0.99883,2015-12-28 01:12:59+00:00,Twitter for iPhone,11.0,10.0,Sarge,,1258,3520
681297372102656000,Lhasa,0.482401,,,,,,,1091,3490
681320187870711809,Samoyed,0.362596,2015-12-28 03:46:05+00:00,Twitter for iPhone,11.0,10.0,Glacier,,863,2918
681339448655802368,Labrador_retriever,0.0946148999999999,2015-12-28 05:02:37+00:00,Twitter for iPhone,9.0,10.0,Asher,,4598,10202
681523177663676416,Norfolk_terrier,0.205067,2015-12-28 17:12:42+00:00,Twitter for iPhone,12.0,10.0,Carly,,6620,15749
681579835668455424,Rottweiler,0.760671,2015-12-28 20:57:50+00:00,Twitter for iPhone,8.0,10.0,Apollo,,1489,3893
681610798867845120,toy_poodle,0.8217040000000001,2015-12-28 23:00:52+00:00,Twitter for iPhone,12.0,10.0,None,,533,2100
681654059175129088,Pomeranian,0.800538,2015-12-29 01:52:46+00:00,Twitter for iPhone,12.0,10.0,Toffee,pupper,1045,2903
681694085539872773,toy_poodle,0.920992,2015-12-29 04:31:49+00:00,Twitter for iPhone,11.0,10.0,Bo,pupper,4581,14010
681891461017812993,Chihuahua,0.20357,2015-12-29 17:36:07+00:00,Twitter for iPhone,10.0,10.0,Charlie,pupper,951,2706
681981167097122816,Labrador_retriever,0.452577,2015-12-29 23:32:35+00:00,Twitter for iPhone,12.0,10.0,Jimothy,,1161,3043
682032003584274432,schipperke,0.997953,2015-12-30 02:54:35+00:00,Twitter for iPhone,11.0,10.0,Ulysses,,2294,7223
682259524040966145,Siberian_husky,0.43967,2015-12-30 17:58:40+00:00,Twitter for iPhone,9.0,10.0,Jax,,1375,4578
682303737705140231,Lakeland_terrier,0.00173092,2015-12-30 20:54:22+00:00,Twitter for iPhone,9.0,10.0,Todo,,1135,3389
682389078323662849,curly-coated_retriever,0.482288,2015-12-31 02:33:29+00:00,Twitter for iPhone,9.0,10.0,Brody,,518,1828
682393905736888321,vizsla,0.657275,2015-12-31 02:52:40+00:00,Twitter for iPhone,11.0,10.0,Kreg,,773,2441
682429480204398592,whippet,0.594701,2015-12-31 05:14:01+00:00,Twitter for iPhone,8.0,10.0,None,,1320,3769
682638830361513985,English_springer,0.440781,2015-12-31 19:05:54+00:00,Twitter for iPhone,12.0,10.0,None,,675,2266
682662431982772225,beagle,0.4138239999999999,2015-12-31 20:39:41+00:00,Twitter for iPhone,11.0,10.0,Joey,,1207,3326
682750546109968385,English_setter,0.947198,2016-01-01 02:29:49+00:00,Twitter for iPhone,9.0,10.0,Taco,,494,1674
682962037429899265,Chihuahua,0.1552069999999999,2016-01-01 16:30:13+00:00,Twitter for iPhone,7.0,10.0,Darrel,,15043,26239
683030066213818368,boxer,0.722218,2016-01-01 21:00:32+00:00,Twitter for iPhone,10.0,10.0,Lulu,,832,2370
683078886620553216,Eskimo_dog,0.0940442,2016-01-02 00:14:32+00:00,Twitter for iPhone,9.0,10.0,None,pupper,634,2176
683098815881154561,golden_retriever,0.889848,2016-01-02 01:33:43+00:00,Twitter for iPhone,12.0,10.0,None,,736,2361
683111407806746624,cocker_spaniel,0.901392,2016-01-02 02:23:45+00:00,Twitter for iPhone,10.0,10.0,Larry,pupper,1034,3736
683142553609318400,Leonberg,0.605851,2016-01-02 04:27:31+00:00,Twitter for iPhone,9.0,10.0,Brandy,pupper,1173,3162
683357973142474752,Pembroke,0.406509,2016-01-02 18:43:31+00:00,Twitter for iPhone,10.0,10.0,None,,1059,3238
683391852557561860,French_bulldog,0.992833,2016-01-02 20:58:09+00:00,Twitter for iPhone,11.0,10.0,Jack,,2702,8356
683449695444799489,Lakeland_terrier,0.303512,2016-01-03 00:47:59+00:00,Twitter for iPhone,10.0,10.0,None,,1837,4290
683462770029932544,Italian_greyhound,0.3995599999999999,2016-01-03 01:39:57+00:00,Twitter for iPhone,8.0,10.0,None,pupper,761,2676
683481228088049664,keeshond,0.508951,2016-01-03 02:53:17+00:00,Twitter for iPhone,11.0,10.0,Banjo,pupper,1118,2878
683498322573824003,Airedale,0.945362,2016-01-03 04:01:13+00:00,Twitter for iPhone,11.0,10.0,Griffin,,1095,3469
683742671509258241,Pembroke,0.895279,2016-01-03 20:12:10+00:00,Twitter for iPhone,11.0,10.0,Sebastian,,3781,7162
683773439333797890,miniature_pinscher,0.0728852,2016-01-03 22:14:26+00:00,Twitter for iPhone,9.0,10.0,Buddy,,1533,3684
683828599284170753,malamute,0.577376,2016-01-04 01:53:37+00:00,Twitter for iPhone,12.0,10.0,None,pupper,1195,3053
683834909291606017,Maltese_dog,0.738449,2016-01-04 02:18:42+00:00,Twitter for iPhone,9.0,10.0,None,pupper,1265,2880
683849932751646720,Mexican_hairless,0.164906,2016-01-04 03:18:23+00:00,Twitter for iPhone,5.0,10.0,Jiminy,,1116,2896
683852578183077888,toy_poodle,0.5513520000000001,2016-01-04 03:28:54+00:00,Twitter for iPhone,10.0,10.0,Tiger,,397,2111
683857920510050305,bluetick,0.174738,2016-01-04 03:50:08+00:00,Twitter for iPhone,10.0,10.0,Sadie,,1262,4163
684097758874210310,Labrador_retriever,0.6278560000000001,2016-01-04 19:43:10+00:00,Twitter for iPhone,10.0,10.0,Lupe,,1621,4515
684177701129875456,chow,0.334783,2016-01-05 01:00:50+00:00,Twitter for iPhone,10.0,10.0,Kulet,,764,2215
684188786104872960,kelpie,0.537782,2016-01-05 01:44:52+00:00,Twitter for iPhone,10.0,10.0,None,,1343,3831
684195085588783105,Chihuahua,0.379365,2016-01-05 02:09:54+00:00,Twitter for iPhone,9.0,10.0,Tino,,595,2108
684222868335505415,soft-coated_wheaten_terrier,0.7911819999999999,,,,,,,1563,4225
684225744407494656,golden_retriever,0.203249,,,,,,,239,1369
684241637099323392,Pembroke,0.508498,2016-01-05 05:14:53+00:00,Twitter for iPhone,12.0,10.0,Obi,,3727,8999
684460069371654144,Labrador_retriever,0.673691,2016-01-05 19:42:51+00:00,Twitter for iPhone,10.0,10.0,Jeph,,628,2169
684481074559381504,Chihuahua,0.93781,2016-01-05 21:06:19+00:00,Twitter for iPhone,10.0,10.0,Pippa,,1320,4249
684538444857667585,Chihuahua,0.702583,2016-01-06 00:54:18+00:00,Twitter for iPhone,12.0,10.0,None,,1085,2915
684594889858887680,Weimaraner,0.948688,2016-01-06 04:38:35+00:00,Twitter for iPhone,10.0,10.0,None,,4016,9843
684800227459624960,miniature_schnauzer,0.294457,2016-01-06 18:14:31+00:00,Twitter for iPhone,11.0,10.0,Theodore,,1124,2979
684902183876321280,Pembroke,0.708034,2016-01-07 00:59:40+00:00,Twitter for iPhone,11.0,10.0,Perry,,605,2053
684914660081053696,chow,0.261288,2016-01-07 01:49:14+00:00,Twitter for iPhone,12.0,10.0,None,,1662,3848
684926975086034944,Labrador_retriever,0.769412,2016-01-07 02:38:10+00:00,Twitter for iPhone,11.0,10.0,Bruiser,,552,3849
684940049151070208,Border_collie,0.665578,2016-01-07 03:30:07+00:00,Twitter for iPhone,12.0,10.0,Oreo,,1191,3523
685169283572338688,Bernese_mountain_dog,0.975096,2016-01-07 18:41:01+00:00,Twitter for iPhone,11.0,10.0,Gerbald,pupper,1620,4489
685198997565345792,Old_English_sheepdog,0.00967138,2016-01-07 20:39:06+00:00,Twitter for iPhone,11.0,10.0,Alfie,,764,2566
685268753634967552,pug,0.999044,2016-01-08 01:16:17+00:00,Twitter for iPhone,10.0,10.0,Hubertson,pupper,1371,3419
685307451701334016,Pomeranian,0.963176,2016-01-08 03:50:03+00:00,Twitter for iPhone,11.0,10.0,Petrick,floofer,496,2262
685315239903100929,chow,0.4701619999999999,2016-01-08 04:21:00+00:00,Twitter for iPhone,11.0,10.0,None,,1234,3676
685321586178670592,Boston_bull,0.972483,2016-01-08 04:46:13+00:00,Twitter for iPhone,10.0,10.0,Rocky,,735,2910
685325112850124800,golden_retriever,0.586937,2016-01-08 05:00:14+00:00,Twitter for iPhone,10.0,10.0,None,,4535,10471
685532292383666176,collie,0.0958052,2016-01-08 18:43:29+00:00,Twitter for iPhone,9.0,10.0,None,,1298,3336
685641971164143616,Lakeland_terrier,0.253839,2016-01-09 01:59:19+00:00,Twitter for iPhone,7.0,10.0,Otis,pupper,885,3218
685663452032069632,Chesapeake_Bay_retriever,0.171174,2016-01-09 03:24:40+00:00,Twitter for iPhone,12.0,10.0,Brooks,,1656,3557
685906723014619143,Yorkshire_terrier,0.414963,2016-01-09 19:31:20+00:00,Twitter for iPhone,9.0,10.0,Olive,,3303,8277
685943807276412928,papillon,0.200812,,,,,,,696,1801
685973236358713344,Siberian_husky,0.4506779999999999,2016-01-09 23:55:38+00:00,Twitter for iPhone,11.0,10.0,Lorelei,,611,2326
686007916130873345,Rhodesian_ridgeback,0.885301,2016-01-10 02:13:27+00:00,Twitter for iPhone,11.0,10.0,None,pupper,472,2704
686034024800862208,Great_Dane,0.23692,2016-01-10 03:57:12+00:00,Twitter for iPhone,12.0,10.0,None,,1324,3424
686050296934563840,Pomeranian,0.985789,2016-01-10 05:01:51+00:00,Twitter for iPhone,11.0,10.0,Flávio,,836,2420
686358356425093120,pug,0.985237,2016-01-11 01:25:58+00:00,Twitter for iPhone,10.0,10.0,None,,776,2398
686377065986265092,German_shepherd,0.830816,2016-01-11 02:40:19+00:00,Twitter for iPhone,10.0,10.0,Birf,pupper,637,2433
686386521809772549,Yorkshire_terrier,0.477704,2016-01-11 03:17:53+00:00,Twitter for iPhone,11.0,10.0,Crimson,,996,3553
686606069955735556,Labrador_retriever,0.3200119999999999,2016-01-11 17:50:18+00:00,Twitter for iPhone,10.0,10.0,Horace,,607,2071
686618349602762752,Rottweiler,0.441331,2016-01-11 18:39:05+00:00,Twitter for iPhone,11.0,10.0,Olivia,pupper,1544,4042
686683045143953408,Norwich_terrier,0.100499,2016-01-11 22:56:10+00:00,Twitter for iPhone,11.0,10.0,Mona,pupper,912,3072
686730991906516992,Tibetan_mastiff,0.338812,2016-01-12 02:06:41+00:00,Twitter for iPhone,12.0,10.0,None,,1350,4543
687096057537363968,Labrador_retriever,0.4171069999999999,2016-01-13 02:17:20+00:00,Twitter for iPhone,11.0,10.0,None,pupper,695,2449
687109925361856513,borzoi,0.883086,2016-01-13 03:12:26+00:00,Twitter for iPhone,11.0,10.0,Baxter,,2803,6370
687124485711986689,beagle,0.0002162059999999,2016-01-13 04:10:18+00:00,Twitter for iPhone,11.0,10.0,Samson,,577,2371
687127927494963200,pug,0.178205,2016-01-13 04:23:58+00:00,Twitter for iPhone,9.0,10.0,Gordon,,2591,6004
687312378585812992,Great_Dane,0.139909,2016-01-13 16:36:55+00:00,Twitter for iPhone,7.0,10.0,None,pupper,2146,4777
687317306314240000,Shih-Tzu,0.747208,2016-01-13 16:56:30+00:00,Twitter for iPhone,11.0,10.0,Tyrone,,10411,22073
687460506001633280,Boston_bull,0.2233659999999999,2016-01-14 02:25:31+00:00,Twitter for iPhone,10.0,10.0,Kramer,,614,2243
687480748861947905,English_springer,0.4722729999999999,2016-01-14 03:45:57+00:00,Twitter for iPhone,12.0,10.0,None,,281,1760
687494652870668288,Rottweiler,0.391471,2016-01-14 04:41:12+00:00,Twitter for iPhone,7.0,10.0,Marq,,654,2104
687664829264453632,pug,0.957365,2016-01-14 15:57:26+00:00,Twitter for iPhone,11.0,10.0,Opal,,576,2121
687704180304273409,miniature_pinscher,0.956063,2016-01-14 18:33:48+00:00,Twitter for iPhone,9.0,10.0,Blakely,pupper,950,2660
687807801670897665,Staffordshire_bullterrier,0.151113,2016-01-15 01:25:33+00:00,Twitter for iPhone,11.0,10.0,Trooper,,801,2625
687818504314159109,Lakeland_terrier,0.873029,2016-01-15 02:08:05+00:00,Twitter for iPhone,12.0,10.0,None,pupper,1080,2758
687826841265172480,Pomeranian,0.99721,2016-01-15 02:41:12+00:00,Twitter for iPhone,12.0,10.0,Louis,,1292,2989
688064179421470721,Eskimo_dog,0.240602,2016-01-15 18:24:18+00:00,Twitter for iPhone,11.0,10.0,Kilo,,408,1878
688116655151435777,pug,0.973819,2016-01-15 21:52:49+00:00,Twitter for iPhone,10.0,10.0,None,,888,3093
688385280030670848,golden_retriever,0.900437,2016-01-16 15:40:14+00:00,Twitter for iPhone,12.0,10.0,Louis,,5035,10180
688519176466644993,Pembroke,0.696372,2016-01-17 00:32:18+00:00,Twitter for iPhone,12.0,10.0,None,pupper,825,2520
688547210804498433,papillon,0.531279,2016-01-17 02:23:42+00:00,Twitter for iPhone,9.0,10.0,Frönq,,789,2862
688789766343622656,American_Staffordshire_terrier,0.5996600000000001,2016-01-17 18:27:32+00:00,Twitter for iPhone,8.0,10.0,Pubert,,759,2434
688804835492233216,malinois,0.199512,2016-01-17 19:27:24+00:00,Twitter for iPhone,12.0,10.0,None,,227,1043
688828561667567616,Cardigan,0.6142310000000001,2016-01-17 21:01:41+00:00,Twitter for iPhone,9.0,10.0,Brad,,420,1508
688898160958271489,Ibizan_hound,0.8531700000000001,2016-01-18 01:38:15+00:00,Twitter for iPhone,10.0,10.0,None,,890,2307
688916208532455424,Pembroke,0.430544,2016-01-18 02:49:58+00:00,Twitter for iPhone,11.0,10.0,None,pupper,983,3003
689143371370250240,English_springer,0.3037809999999999,2016-01-18 17:52:38+00:00,Twitter for iPhone,10.0,10.0,Trip,pupper,579,2232
689154315265683456,cocker_spaniel,0.816044,2016-01-18 18:36:07+00:00,Twitter for iPhone,9.0,10.0,None,,1128,3348
689275259254616065,American_Staffordshire_terrier,0.215161,2016-01-19 02:36:42+00:00,Twitter for iPhone,10.0,10.0,Lucky,,285,1273
689280876073582592,Chihuahua,0.6375460000000001,2016-01-19 02:59:01+00:00,Twitter for iPhone,10.0,10.0,Herald,,819,2197
689283819090870273,Scotch_terrier,0.267979,2016-01-19 03:10:43+00:00,Twitter for iPhone,9.0,10.0,Chipson,,1250,3624
689517482558820352,Pembroke,0.799319,2016-01-19 18:39:13+00:00,Twitter for iPhone,12.0,10.0,Carl,,1609,3735
689557536375177216,Eskimo_dog,0.169482,2016-01-19 21:18:22+00:00,Twitter for iPhone,12.0,10.0,None,,519,2257
689599056876867584,cocker_spaniel,0.0731013999999999,2016-01-20 00:03:21+00:00,Twitter for iPhone,11.0,10.0,None,,6265,12795
689623661272240129,toy_poodle,0.279604,2016-01-20 01:41:08+00:00,Twitter for iPhone,10.0,10.0,Lucy,pupper,748,2467
689661964914655233,Italian_greyhound,0.322818,2016-01-20 04:13:20+00:00,Twitter for iPhone,12.0,10.0,Luca,,1052,3501
689835978131935233,collie,0.600186,2016-01-20 15:44:48+00:00,Twitter for iPhone,11.0,10.0,Fynn,,850,2369
689877686181715968,Old_English_sheepdog,0.269155,2016-01-20 18:30:32+00:00,Twitter for iPhone,9.0,10.0,Durg,,1344,3323
689905486972461056,Pomeranian,0.943331,2016-01-20 20:21:00+00:00,Twitter for iPhone,11.0,10.0,Gizmo,pupper,787,2651
689977555533848577,Labrador_retriever,0.179625,2016-01-21 01:07:23+00:00,Twitter for iPhone,12.0,10.0,None,,502,1490
689999384604450816,standard_poodle,0.444499,2016-01-21 02:34:07+00:00,Twitter for iPhone,10.0,10.0,Covach,,424,1561
690005060500217858,Samoyed,0.270287,2016-01-21 02:56:40+00:00,Twitter for iPhone,10.0,10.0,None,,1907,4004
690015576308211712,malamute,0.949609,2016-01-21 03:38:27+00:00,Twitter for iPhone,12.0,10.0,None,pupper,836,2740
690021994562220032,malamute,0.0406958,2016-01-21 04:03:58+00:00,Twitter for iPhone,10.0,10.0,Geoff,,1180,3056
690360449368465409,pug,0.686933,,,,,,,1006,2925
690374419777196032,kuvasz,0.2863449999999999,2016-01-22 03:24:22+00:00,Twitter for iPhone,11.0,10.0,Phred,,972,3560
690400367696297985,Pembroke,0.426459,2016-01-22 05:07:29+00:00,Twitter for iPhone,10.0,10.0,Eriq,,509,2041
690597161306841088,Lhasa,0.0974997,2016-01-22 18:09:28+00:00,Twitter for iPhone,11.0,10.0,Lolo,,681,2163
690649993829576704,Mexican_hairless,0.0981708,2016-01-22 21:39:24+00:00,Twitter for iPhone,11.0,10.0,Hazel,,325,1435
690690673629138944,Maltese_dog,0.0896246,2016-01-23 00:21:03+00:00,Twitter for iPhone,10.0,10.0,Cedrick,,898,2547
690728923253055490,kuvasz,0.422806,2016-01-23 02:53:03+00:00,Twitter for iPhone,8.0,10.0,Vinscent,,597,2384
690735892932222976,golden_retriever,0.883229,2016-01-23 03:20:44+00:00,Twitter for iPhone,13.0,10.0,Peaches,,1442,4134
690959652130045952,golden_retriever,0.862964,2016-01-23 18:09:53+00:00,Twitter for iPhone,11.0,10.0,None,,1421,3902
691096613310316544,borzoi,0.4412689999999999,2016-01-24 03:14:07+00:00,Twitter for iPhone,11.0,10.0,None,,1019,3253
691321916024623104,Rottweiler,0.508981,2016-01-24 18:09:23+00:00,Twitter for iPhone,11.0,10.0,Molly,,747,2828
691416866452082688,Lakeland_terrier,0.530104,2016-01-25 00:26:41+00:00,Twitter for iPhone,13.0,10.0,None,,8689,21253
691444869282295808,Bernese_mountain_dog,0.767563,2016-01-25 02:17:57+00:00,Twitter for iPhone,12.0,10.0,Bailey,,955,2890
691459709405118465,Shetland_sheepdog,0.5512060000000001,2016-01-25 03:16:56+00:00,Twitter for iPhone,12.0,10.0,Leo,,1294,4449
691483041324204033,bloodhound,0.886232,2016-01-25 04:49:38+00:00,Twitter for iPhone,5.0,10.0,None,,656,2608
691675652215414786,Chihuahua,0.182898,2016-01-25 17:35:00+00:00,Twitter for iPhone,10.0,10.0,Richie,,577,2116
691756958957883396,Saint_Bernard,0.342571,2016-01-25 22:58:05+00:00,Twitter for iPhone,10.0,10.0,None,,1161,3179
692017291282812928,Tibetan_terrier,0.247565,2016-01-26 16:12:33+00:00,Twitter for iPhone,9.0,10.0,Kingsley,,1081,3153
692142790915014657,toy_poodle,0.670068,2016-01-27 00:31:15+00:00,Twitter for iPhone,13.0,10.0,None,,438,1798
692158366030913536,pug,0.956565,2016-01-27 01:33:08+00:00,Twitter for iPhone,10.0,10.0,Edgar,,896,2369
692187005137076224,Siberian_husky,0.810592,,,,,,,929,2768
692530551048294401,Siberian_husky,0.4864279999999999,2016-01-28 02:12:04+00:00,Twitter for iPhone,10.0,10.0,Cody,,474,2021
692535307825213440,pug,0.4130899999999999,2016-01-28 02:30:58+00:00,Twitter for iPhone,10.0,10.0,Amber,,1529,3504
692568918515392513,golden_retriever,0.636845,2016-01-28 04:44:32+00:00,Twitter for iPhone,12.0,10.0,Chester,,1737,4739
692752401762250755,Samoyed,0.471276,2016-01-28 16:53:37+00:00,Twitter for iPhone,13.0,10.0,None,pupper,4124,7496
692828166163931137,Samoyed,0.985857,2016-01-28 21:54:41+00:00,Twitter for iPhone,12.0,10.0,None,pupper,998,3148
692894228850999298,German_short-haired_pointer,0.876977,2016-01-29 02:17:12+00:00,Twitter for iPhone,10.0,10.0,Tupawc,,910,2511
692901601640583168,soft-coated_wheaten_terrier,0.403496,2016-01-29 02:46:29+00:00,Twitter for iPhone,10.0,10.0,None,,682,1971
692905862751522816,Mexican_hairless,0.162638,2016-01-29 03:03:25+00:00,Twitter for iPhone,10.0,10.0,Wally,pupper,998,2683
692919143163629568,Saint_Bernard,0.612635,2016-01-29 03:56:12+00:00,Twitter for iPhone,9.0,10.0,None,,838,2926
693095443459342336,Yorkshire_terrier,0.0334878,2016-01-29 15:36:45+00:00,Twitter for iPhone,10.0,10.0,Milo,pupper,523,2056
693109034023534592,cocker_spaniel,0.740013,2016-01-29 16:30:45+00:00,Twitter for iPhone,11.0,10.0,None,,695,1889
693155686491000832,Shih-Tzu,0.69748,2016-01-29 19:36:08+00:00,Twitter for iPhone,12.0,10.0,Dunkin,,3622,8668
693231807727280129,vizsla,0.8764129999999999,2016-01-30 00:38:37+00:00,Twitter for iPhone,9.0,10.0,Bodie,,841,3133
693262851218264065,golden_retriever,0.989333,2016-01-30 02:41:58+00:00,Twitter for iPhone,11.0,10.0,None,pupper,568,2459
693280720173801472,Labrador_retriever,0.340008,2016-01-30 03:52:58+00:00,Twitter for iPhone,10.0,10.0,Sadie,,1403,3669
693622659251335168,malamute,0.449298,2016-01-31 02:31:43+00:00,Twitter for iPhone,10.0,10.0,None,,422,1691
693629975228977152,pug,0.841987,2016-01-31 03:00:47+00:00,Twitter for iPhone,12.0,10.0,None,pupper,894,2685
693642232151285760,Scottish_deerhound,0.111893,2016-01-31 03:49:30+00:00,Twitter for iPhone,9.0,10.0,Freddery,,472,2790
693942351086120961,groenendael,0.550796,2016-01-31 23:42:03+00:00,Twitter for iPhone,10.0,10.0,Kobe,,413,1896
694001791655137281,Pembroke,0.769999,2016-02-01 03:38:15+00:00,Twitter for iPhone,11.0,10.0,Chester,,1176,3705
694183373896572928,Pekinese,0.08087,2016-02-01 15:39:48+00:00,Twitter for iPhone,9.0,10.0,Lola,,1040,3236
694206574471057408,Shih-Tzu,0.352547,2016-02-01 17:11:59+00:00,Twitter for iPhone,10.0,10.0,None,,2297,4582
694329668942569472,boxer,0.99006,2016-02-02 01:21:07+00:00,Twitter for iPhone,9.0,10.0,Grady,pupper,569,2203
694352839993344000,Australian_terrier,0.407886,2016-02-02 02:53:12+00:00,Twitter for iPhone,10.0,10.0,Oliviér,,700,2244
694356675654983680,Pomeranian,0.144272,2016-02-02 03:08:26+00:00,Twitter for iPhone,10.0,10.0,None,pupper,328,1653
695051054296211456,Boston_bull,0.761454,2016-02-04 01:07:39+00:00,Twitter for iPhone,6.0,10.0,Brian,,885,2918
695074328191332352,Shih-Tzu,0.5101060000000001,2016-02-04 02:40:08+00:00,Twitter for iPhone,11.0,10.0,Lorenzo,pupper,1239,3116
695095422348574720,papillon,0.227784,,,,,,,684,2888
695314793360662529,Maltese_dog,0.678547,2016-02-04 18:35:39+00:00,Twitter for iPhone,10.0,10.0,Colin,,1675,4004
695409464418041856,pug,0.997445,2016-02-05 00:51:51+00:00,Twitter for iPhone,10.0,10.0,Bob,,4017,9460
695446424020918272,basenji,0.748904,2016-02-05 03:18:42+00:00,Twitter for iPhone,12.0,10.0,None,,2026,4787
695629776980148225,Old_English_sheepdog,0.693857,2016-02-05 15:27:17+00:00,Twitter for iPhone,8.0,10.0,Calvin,,2377,5020
695767669421768709,soft-coated_wheaten_terrier,0.805139,2016-02-06 00:35:13+00:00,Twitter for iPhone,13.0,10.0,None,,854,2060
695794761660297217,Samoyed,0.962139,2016-02-06 02:22:53+00:00,Twitter for iPhone,13.0,10.0,Wyatt,,880,3490
695816827381944320,Pomeranian,0.382234,2016-02-06 03:50:33+00:00,Twitter for iPhone,11.0,10.0,None,,1320,3287
696405997980676096,borzoi,0.132845,2016-02-07 18:51:43+00:00,Twitter for iPhone,7.0,10.0,Berb,,1284,3531
